epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise
28,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,21.57693862915039,,51.75,,,,,,0.6506408452987671,0.10821572691202164,0.7588565945625305,19.515769958496094,21.703920364379883,0.5008394122123718,0.6511206030845642,0.6506408452987671,0.09757882356643677,0.10851923376321793,0.10821572691202164
,0.005,0.005,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.483170986175537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,21.858797073364258,,50.75,,,,,,0.6397754549980164,0.07994204759597778,0.7197175025939941,12.518879890441895,16.29457664489746,0.4833836555480957,0.6408042311668396,0.6397754549980164,0.06259465962648392,0.08147337287664413,0.07994204759597778
,0.005,0.005,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4837827682495117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,433,,,,,,,,,,,,,,,,,,,,,,,21.254886627197266,,51.25,,,,,,0.6387958526611328,0.12689638137817383,0.7656922340393066,21.792390823364258,25.6447696685791,0.48401379585266113,0.6397533416748047,0.6387958526611328,0.1089613139629364,0.12822328507900238,0.12689638137817383
,0.005,0.005,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4832539558410645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,21.204586029052734,,51.5,,,,,,0.6368736624717712,0.09350031614303589,0.7303739190101624,15.347945213317871,19.030832290649414,0.483774870634079,0.6377533674240112,0.6368736624717712,0.07673955708742142,0.09515418857336044,0.09350031614303589
,0.005,0.005,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,449,,,,,,,,,,,,,,,,,,,,,,22.22222137451172,,45.0,,0.6129690408706665,0.08540069311857224,0.6983697414398193,0.6129690408706665,0.08540069311857224,,,,,,,,,,,
,,,,,2.483759880065918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,461,,,,,,,,,,,,,,,,,,,,,,,21.72254180908203,,51.25,,,,,,0.6396565437316895,0.1076616570353508,0.7473181486129761,17.053457260131836,22.05929946899414,0.4821002781391144,0.6408776044845581,0.6396565437316895,0.08526639640331268,0.11029677838087082,0.1076616570353508
,0.005,0.005,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.483431100845337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,22.755455017089844,,50.25,,,,,,0.6354146003723145,0.1121087372303009,0.7475232481956482,18.166593551635742,22.840309143066406,0.48602449893951416,0.6361166834831238,0.6354146003723145,0.09083443880081177,0.11420224606990814,0.1121087372303009
,0.005,0.005,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4838507175445557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
