epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise
13,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.5165295004844666,0.18815284967422485,0.7046822905540466,35.79730987548828,37.77920913696289,0.3943663239479065,0.517497718334198,0.5165295004844666,0.17898644506931305,0.18889620900154114,0.18815284967422485
,0.01,0.01,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,199,,,,,,,,,,,,,,,,,,,,,,43.4782600402832,,23.0,,0.5167833566665649,0.044342897832393646,0.5611262321472168,0.5167833566665649,0.044342897832393646,,,,,,,,,,,
,,,,,2.4607582092285156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,77.38095092773438,,13.0,,,,,,0.5119840502738953,0.14825686812400818,0.660240888595581,25.453125,30.016767501831055,0.3875860869884491,0.5134029984474182,0.5119840502738953,0.1272667795419693,0.15008459985256195,0.14825686812400818
,0.01,0.01,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.462272882461548,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.5012837052345276,0.10754285007715225,0.6088265776634216,17.59233856201172,21.812484741210938,0.38250023126602173,0.5022884011268616,0.5012837052345276,0.08796098828315735,0.10906212776899338,0.10754285007715225
,0.01,0.01,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4634246826171875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,76.89393615722656,,13.25,,,,,,0.5002480149269104,0.21416857838630676,0.7144166231155396,40.29694747924805,43.076988220214844,0.3806445300579071,0.5014137029647827,0.5002480149269104,0.2014838308095932,0.21538394689559937,0.21416857838630676
,0.01,0.01,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,249,,,,,,,,,,,,,,,,,,,,,,41.66666793823242,,24.0,,0.49114638566970825,0.09024176001548767,0.5813881158828735,0.49114638566970825,0.09024176001548767,,,,,,,,,,,
,,,,,2.463393449783325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.5049870610237122,0.09603773802518845,0.601024866104126,15.718568801879883,19.565696716308594,0.3814397156238556,0.5063688158988953,0.5049870610237122,0.07859265059232712,0.09782841056585312,0.09603773802518845
,0.01,0.01,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4626553058624268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,79.27488708496094,,12.75,,,,,,0.4908868074417114,0.1487116664648056,0.6395984292030334,27.6669921875,29.877017974853516,0.3711893856525421,0.49220800399780273,0.4908868074417114,0.13833589851856232,0.14938589930534363,0.1487116664648056
