epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise
,0.01,0.01,,,,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,899,,,,,,,,,,,,,,,,,,,,,,30.303030014038086,,33.0,,0.45706477761268616,0.15043620765209198,0.6075009703636169,0.45706477761268616,0.15043620765209198,,,,,,,,,,,
,,,,,2.4434428215026855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,923,,,,,,,,,,,,,,,,,,,,,,,53.030303955078125,,19.5,,,,,,0.4729295074939728,0.05501681938767433,0.5279462933540344,9.590168952941895,11.224286079406738,0.35948383808135986,0.4734053611755371,0.4729295074939728,0.04795215651392937,0.056122396141290665,0.05501681938767433
,0.01,0.01,,,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,949,,,,,,,,,,,,,,,,,,,,,,29.41176414489746,,34.0,,0.4446134865283966,0.08682647347450256,0.5314399600028992,0.4446134865283966,0.08682647347450256,,,,,,,,,,,
,,,,,2.4443085193634033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,951,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4704384207725525,0.06122363358736038,0.5316620469093323,9.81325912475586,12.406768798828125,0.36092132329940796,0.47074687480926514,0.4704384207725525,0.04906661435961723,0.0620344802737236,0.06122363358736038
,0.01,0.01,,,,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.446547269821167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,979,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4676988422870636,0.13620561361312866,0.6039044260978699,25.35145378112793,27.34840202331543,0.357578307390213,0.46807971596717834,0.4676988422870636,0.12675702571868896,0.13674195110797882,0.13620561361312866
,0.01,0.01,,,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,999,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.4951990246772766,0.07288438826799393,0.5680834054946899,0.4951990246772766,0.07288438826799393,,,,,,,,,,,
,,,,,2.4464359283447266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,1007,,,,,,,,,,,,,,,,,,,,,,,52.48917770385742,,19.75,,,,,,0.4642563760280609,0.0773887038230896,0.5416450500488281,13.986364364624023,15.591816902160645,0.355655312538147,0.46467775106430054,0.4642563760280609,0.0699310302734375,0.07795841246843338,0.0773887038230896
,0.01,0.01,,,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4471986293792725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,1035,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4566810429096222,0.10861259698867798,0.5652936100959778,18.060909271240234,21.9036808013916,0.3503495752811432,0.4569931626319885,0.4566810429096222,0.09030518680810928,0.10951850563287735,0.10861259698867798
,0.01,0.01,,,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,30.303030014038086,,33.0,,0.45260894298553467,0.06373371928930283,0.5163426399230957,0.45260894298553467,0.06373371928930283,,,,,,,,,,,
,,,,,2.4495108127593994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,1063,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.471890926361084,0.10835105925798416,0.5802420377731323,18.943540573120117,21.906906127929688,0.36210566759109497,0.4722486138343811,0.471890926361084,0.09471667557954788,0.1095336452126503,0.10835105925798416
,0.01,0.01,,,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.448242425918579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,53.8628044128418,,19.5,,,,,,0.4579217731952667,0.24184972047805786,0.6997715830802917,46.610496520996094,48.47895812988281,0.3515990674495697,0.4582211375236511,0.4579217731952667,0.2330525666475296,0.24239498376846313,0.24184972047805786
,0.01,0.01,,,,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.4419814348220825,0.07377811521291733,0.5157595276832581,0.4419814348220825,0.07377811521291733,,,,,,,,,,,
,,,,,2.4514882564544678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,1119,,,,,,,,,,,,,,,,,,,,,,,52.48917770385742,,19.75,,,,,,0.4610934257507324,0.08151213079690933,0.5426055788993835,13.554542541503906,16.59305191040039,0.3517014682292938,0.461474746465683,0.4610934257507324,0.06777219474315643,0.08296536654233932,0.08151213079690933
,0.01,0.01,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4505045413970947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,1147,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.465158611536026,0.18625681102275848,0.6514153480529785,34.560909271240234,37.38188934326172,0.354978084564209,0.4656597077846527,0.465158611536026,0.1728057861328125,0.18691031634807587,0.18625681102275848
,0.005,0.005,,,,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,1149,,,,,,,,,,,,,,,,,,,,,,30.303030014038086,,33.0,,0.45434850454330444,0.1962910145521164,0.650639533996582,0.45434850454330444,0.1962910145521164,,,,,,,,,,,
,,,,,2.452852964401245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,1175,,,,,,,,,,,,,,,,,,,,,,,53.90985870361328,,19.5,,,,,,0.4533604681491852,0.06558343023061752,0.5189438462257385,10.824254989624023,13.35699462890625,0.34728866815567017,0.4537200927734375,0.4533604681491852,0.05412038043141365,0.06678446382284164,0.06558343023061752
,0.005,0.005,,,,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,1199,,,,,,,,,,,,,,,,,,,,,,28.571428298950195,,35.0,,0.4365684986114502,0.09625975787639618,0.5328282713890076,0.4365684986114502,0.09625975787639618,,,,,,,,,,,
,,,,,2.453836679458618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,1203,,,,,,,,,,,,,,,,,,,,,,,52.48917770385742,,19.75,,,,,,0.4512833058834076,0.09777136147022247,0.5490546822547913,17.122648239135742,19.663738250732422,0.34528854489326477,0.451614111661911,0.4512833058834076,0.08561310917139053,0.09831851720809937,0.09777136147022247
,0.005,0.005,,,,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4537341594696045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,1231,,,,,,,,,,,,,,,,,,,,,,,53.030303955078125,,19.5,,,,,,0.45155516266822815,0.04527509957551956,0.4968302547931671,7.561993598937988,9.378067970275879,0.3443286120891571,0.45195960998535156,0.45155516266822815,0.0378095842897892,0.046890635043382645,0.04527509957551956
,0.005,0.005,,,,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,1249,,,,,,,,,,,,,,,,,,,,,,30.303030014038086,,33.0,,0.43636760115623474,0.0354468896985054,0.47181448340415955,0.43636760115623474,0.0354468896985054,,,,,,,,,,,
,,,,,2.454308032989502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,1259,,,,,,,,,,,,,,,,,,,,,,,53.90985870361328,,19.5,,,,,,0.45036354660987854,0.05194791778922081,0.5023114681243896,8.61838150024414,10.64504337310791,0.3443621098995209,0.45073816180229187,0.45036354660987854,0.04309364780783653,0.05322558432817459,0.05194791778922081
,0.005,0.005,,,,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4547882080078125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,1287,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.44519340991973877,0.07686428725719452,0.5220576524734497,13.336732864379883,15.580076217651367,0.3407108187675476,0.4455278813838959,0.44519340991973877,0.06668458133935928,0.07790105789899826,0.07686428725719452
,0.005,0.005,,,,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,1299,,,,,,,,,,,,,,,,,,,,,,30.303030014038086,,33.0,,0.4479331076145172,0.06252775341272354,0.5104608535766602,0.4479331076145172,0.06252775341272354,,,,,,,,,,,
,,,,,2.455970048904419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,1315,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.44625577330589294,0.052571412175893784,0.4988272190093994,9.063621520996094,10.66254711151123,0.3411043584346771,0.44657188653945923,0.44625577330589294,0.04531832039356232,0.0533134825527668,0.052571412175893784
,0.005,0.005,,,,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4559967517852783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,1343,,,,,,,,,,,,,,,,,,,,,,,53.030303955078125,,19.5,,,,,,0.44481781125068665,0.08944947272539139,0.5342673063278198,16.279224395751953,18.10063934326172,0.3399597406387329,0.445200115442276,0.44481781125068665,0.08139659464359283,0.09050342440605164,0.08944947272539139
,0.005,0.005,,,,1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,1349,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.45268332958221436,0.07553507387638092,0.5282183885574341,0.45268332958221436,0.07553507387638092,,,,,,,,,,,
,,,,,2.4566614627838135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,1371,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.441581130027771,0.08272547274827957,0.52430659532547,14.4833984375,16.75028419494629,0.33778148889541626,0.44186675548553467,0.441581130027771,0.07241849601268768,0.0837523564696312,0.08272547274827957
,0.005,0.005,,,,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,1399,,,,,,,,,,,,,,,,,,,,,,41.66666793823242,,24.0,,0.3815557658672333,0.049187712371349335,0.4307434856891632,0.3815557658672333,0.049187712371349335,,,,,,,,,,,
,,,,,2.4586009979248047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,1399,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4434492588043213,0.11780118942260742,0.5612505078315735,21.82530403137207,23.782533645629883,0.33899784088134766,0.4438325762748718,0.4434492588043213,0.10912661999464035,0.11891307681798935,0.11780118942260742
,0.005,0.005,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4584462642669678,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4424992799758911,0.04312209412455559,0.4856213331222534,6.997576713562012,8.956259727478027,0.33653658628463745,0.44292181730270386,0.4424992799758911,0.03498755395412445,0.04478142410516739,0.04312209412455559
,0.005,0.005,,,,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,1449,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.43760716915130615,0.07757065445184708,0.515177845954895,0.43760716915130615,0.07757065445184708,,,,,,,,,,,
,,,,,2.458956718444824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,1455,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.4386843144893646,0.05537525936961174,0.4940595328807831,9.00108528137207,11.26308822631836,0.33594343066215515,0.4389709532260895,0.4386843144893646,0.04500579833984375,0.05631589516997337,0.05537525936961174
,0.005,0.005,,,,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.459472179412842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,1483,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.43708544969558716,0.05498525872826576,0.492070734500885,8.462420463562012,11.259119033813477,0.3336314857006073,0.43745964765548706,0.43708544969558716,0.04231347143650055,0.0562969334423542,0.05498525872826576
,0.005,0.005,,,,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,1499,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.426035076379776,0.04486812651157379,0.470903217792511,0.426035076379776,0.04486812651157379,,,,,,,,,,,
,,,,,2.4595062732696533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,1511,,,,,,,,,,,,,,,,,,,,,,,52.48917770385742,,19.75,,,,,,0.4431951642036438,0.12700147926807404,0.5701966285705566,23.901294708251953,25.547304153442383,0.3379895091056824,0.44361796975135803,0.4431951642036438,0.11950655281543732,0.127736434340477,0.12700147926807404
,0.005,0.005,,,,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4604318141937256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,1539,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.4395219385623932,0.09038159251213074,0.5299034714698792,15.784577369689941,18.258405685424805,0.3357321321964264,0.4398321807384491,0.4395219385623932,0.0789235457777977,0.09129205346107483,0.09038159251213074
,0.005,0.005,,,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,1549,,,,,,,,,,,,,,,,,,,,,,32.25806427001953,,31.0,,0.4093509614467621,0.05974775552749634,0.4690987169742584,0.4093509614467621,0.05974775552749634,,,,,,,,,,,
,,,,,2.461832046508789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,1567,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4464572072029114,0.05924341827630997,0.5057005882263184,10.237919807434082,11.96590805053711,0.3379972279071808,0.44700324535369873,0.4464572072029114,0.05118871480226517,0.059829454869031906,0.05924341827630997
,0.005,0.005,,,,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4618966579437256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.43874457478523254,0.07261752337217331,0.5113620758056641,11.102684020996094,14.68125057220459,0.336549311876297,0.4389866590499878,0.43874457478523254,0.05551401898264885,0.07340648770332336,0.07261752337217331
,0.005,0.005,,,,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,1599,,,,,,,,,,,,,,,,,,,,,,28.571428298950195,,35.0,,0.39754951000213623,0.0611833892762661,0.4587329030036926,0.39754951000213623,0.0611833892762661,,,,,,,,,,,
,,,,,2.4631519317626953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,1623,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4347460865974426,0.06406345218420029,0.4988096058368683,11.069372177124023,13.022431373596191,0.3325337767601013,0.43507757782936096,0.4347460865974426,0.05534673482179642,0.0651121512055397,0.06406345218420029
,0.005,0.005,,,,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,1649,,,,,,,,,,,,,,,,,,,,,,29.41176414489746,,34.0,,0.419668972492218,0.02688034251332283,0.44654932618141174,0.419668972492218,0.02688034251332283,,,,,,,,,,,
,,,,,2.4637911319732666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,1651,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4348055422306061,0.055878713726997375,0.49068427085876465,9.548213005065918,11.38373851776123,0.33289992809295654,0.4351150095462799,0.4348055422306061,0.04774022847414017,0.056918010115623474,0.055878713726997375
,0.005,0.005,,,,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.46411395072937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,1679,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.43399548530578613,0.046646639704704285,0.480642169713974,7.347222328186035,9.558843612670898,0.33099979162216187,0.43442973494529724,0.43399548530578613,0.0367363840341568,0.047793999314308167,0.046646639704704285
,0.005,0.005,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,1699,,,,,,,,,,,,,,,,,,,,,,32.25806427001953,,31.0,,0.42940178513526917,0.0650218054652214,0.49442359805107117,0.42940178513526917,0.0650218054652214,,,,,,,,,,,
,,,,,2.465165853500366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,1707,,,,,,,,,,,,,,,,,,,,,,,53.8628044128418,,19.5,,,,,,0.4441791772842407,0.07801205664873123,0.5221912860870361,13.57118034362793,15.728408813476562,0.339762806892395,0.4444755017757416,0.4441791772842407,0.06785498559474945,0.07864108681678772,0.07801205664873123
,0.005,0.005,,,,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4648988246917725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,1735,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.43291789293289185,0.08474506437778473,0.5176629424095154,14.986653327941895,17.11789894104004,0.33047282695770264,0.4332640767097473,0.43291789293289185,0.07493337243795395,0.08558929711580276,0.08474506437778473
,0.005,0.005,,,,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,1749,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.4344612956047058,0.05551043152809143,0.48997172713279724,0.4344612956047058,0.05551043152809143,,,,,,,,,,,
,,,,,2.4660980701446533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,1763,,,,,,,,,,,,,,,,,,,,,,,53.90985870361328,,19.5,,,,,,0.43193545937538147,0.0492926761507988,0.48122814297676086,8.592303276062012,9.999120712280273,0.3302071988582611,0.43220973014831543,0.43193545937538147,0.042959991842508316,0.049994777888059616,0.0492926761507988
,0.005,0.005,,,,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4667305946350098,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,1791,,,,,,,,,,,,,,,,,,,,,,,53.8628044128418,,19.5,,,,,,0.43424826860427856,0.040073543787002563,0.47432181239128113,6.345413684844971,8.344707489013672,0.33114147186279297,0.4346058964729309,0.43424826860427856,0.03172726184129715,0.0417245551943779,0.040073543787002563
,0.005,0.005,,,,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,1799,,,,,,,,,,,,,,,,,,,,,,32.25806427001953,,31.0,,0.4419756829738617,0.049789439886808395,0.4917651116847992,0.4419756829738617,0.049789439886808395,,,,,,,,,,,
,,,,,2.4675261974334717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,1819,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.42955517768859863,0.056456103920936584,0.486011266708374,9.891529083251953,11.446179389953613,0.32773828506469727,0.4298947751522064,0.42955517768859863,0.04945825785398483,0.05723224952816963,0.056456103920936584
,0.005,0.005,,,,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4677796363830566,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,1847,,,,,,,,,,,,,,,,,,,,,,,54.505096435546875,,19.25,,,,,,0.4336777627468109,0.04164746403694153,0.47532522678375244,6.9903788566589355,8.577387809753418,0.33205124735832214,0.4339875280857086,0.4336777627468109,0.03495195135474205,0.04288695752620697,0.04164746403694153
,0.005,0.005,,,,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,1849,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.4216260313987732,0.05443674325942993,0.4760627746582031,0.4216260313987732,0.05443674325942993,,,,,,,,,,,
,,,,,2.4691126346588135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,1875,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.42934945225715637,0.09248887002468109,0.521838366985321,16.98285675048828,18.664112091064453,0.32772400975227356,0.42968249320983887,0.42934945225715637,0.08491205424070358,0.09331881999969482,0.09248887002468109
,0.005,0.005,,,,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,1899,,,,,,,,,,,,,,,,,,,,,,33.33333206176758,,30.0,,0.42593127489089966,0.06384514272212982,0.4897764325141907,0.42593127489089966,0.06384514272212982,,,,,,,,,,,
,,,,,2.469709873199463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.4288867712020874,0.08771324157714844,0.5166000127792358,15.86241340637207,17.698070526123047,0.32770249247550964,0.429191917181015,0.4288867712020874,0.07930981367826462,0.08848870545625687,0.08771324157714844
,0.005,0.005,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4694902896881104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,1931,,,,,,,,,,,,,,,,,,,,,,,53.030303955078125,,19.5,,,,,,0.4353161156177521,0.05701755732297897,0.4923337399959564,9.488932609558105,11.63277530670166,0.3325757384300232,0.4356483817100525,0.4353161156177521,0.04744409769773483,0.05816347897052765,0.05701755732297897
,0.005,0.005,,,,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.43466174602508545,0.05633138120174408,0.4909931421279907,0.43466174602508545,0.05633138120174408,,,,,,,,,,,
,,,,,2.4699034690856934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.43214860558509827,0.07384729385375977,0.5059959888458252,12.900860786437988,15.020197868347168,0.3279961049556732,0.4326244592666626,0.43214860558509827,0.06450653076171875,0.07510245591402054,0.07384729385375977
,0.005,0.005,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.470510959625244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,53.8628044128418,,19.5,,,,,,0.43142807483673096,0.07873350381851196,0.5101616382598877,12.63943099975586,15.957611083984375,0.3284742534160614,0.43184545636177063,0.43142807483673096,0.06319738179445267,0.07978799939155579,0.07873350381851196
,0.005,0.005,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.4166802763938904,0.05689346790313721,0.4735737442970276,0.4166802763938904,0.05689346790313721,,,,,,,,,,,
,,,,,2.4716734886169434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,53.90985870361328,,19.5,,,,,,0.4278787672519684,0.04376984387636185,0.47164860367774963,7.514286518096924,8.940755844116211,0.32677939534187317,0.4281700849533081,0.4278787672519684,0.0375705286860466,0.04470326751470566,0.04376984387636185
,0.005,0.005,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4723236560821533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,2043,,,,,,,,,,,,,,,,,,,,,,,54.4039306640625,,19.25,,,,,,0.42714694142341614,0.03910084068775177,0.4662477672100067,6.029767036437988,8.131942749023438,0.32531315088272095,0.4275822043418884,0.42714694142341614,0.0301479771733284,0.0406586118042469,0.03910084068775177
,0.005,0.005,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,2049,,,,,,,,,,,,,,,,,,,,,,31.25,,32.0,,0.41642314195632935,0.04640800133347511,0.46283113956451416,0.41642314195632935,0.04640800133347511,,,,,,,,,,,
,,,,,2.4730145931243896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,2071,,,,,,,,,,,,,,,,,,,,,,,54.999168395996094,,19.0,,,,,,0.4236800968647003,0.04265393689274788,0.4663340747356415,6.91514778137207,8.799036979675293,0.3229016363620758,0.424032986164093,0.4236800968647003,0.034575287252664566,0.04399499297142029,0.04265393689274788
,0.005,0.005,,,,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
